StudentID,Age,StudyHoursPerWeek,AttendanceRate,AssignmentCompletionRate,PreviousGPA,TestAverage,ClassParticipation,HomeworkHoursPerWeek,SleepHoursPerDay,ScreenTimeHoursPerDay,ParentalSupport,MotivationLevel,StressLevel,Tutoring,ExtracurricularActivities,InternetAccess,GPA
STU023117,22,17.8,91.4,88.2,2.37,85.0,88.4,8.1,6.8,4.3,3,7,9,0,1,1,2.29
STU023118,15,14.0,81.1,86.4,4.0,62.2,65.6,9.9,5.6,5.9,1,5,1,1,0,1,2.87
STU023119,18,21.4,88.0,100.0,3.5,88.4,62.2,8.9,5.7,5.1,2,4,10,0,0,1,2.96
STU023120,17,19.9,73.9,87.7,2.05,75.2,91.3,7.1,7.7,2.3,1,2,10,0,0,1,1.83
STU023121,20,21.1,100.0,71.9,3.17,62.3,74.4,7.5,8.9,2.5,5,8,7,0,0,1,2.8
STU023122,19,12.2,85.1,83.9,3.23,94.9,82.4,6.6,6.6,4.3,5,7,6,0,0,1,2.58
STU023123,22,17.8,74.3,82.2,2.61,91.2,58.3,3.1,8.1,1.9,2,5,3,0,0,1,2.16
STU023124,22,15.7,71.4,85.9,1.76,89.2,83.7,9.1,6.4,4.0,5,10,7,0,0,1,1.9
STU023125,21,17.3,86.1,77.5,3.67,88.5,49.6,4.3,7.4,3.5,5,4,5,0,1,1,2.96
STU023126,21,23.9,87.5,59.2,2.06,61.9,81.0,5.8,7.7,6.7,3,9,7,1,1,1,1.95
STU023127,18,11.7,91.7,99.8,2.43,55.2,51.0,9.8,7.1,1.0,5,5,10,0,1,1,2.04
STU023128,17,16.3,83.5,79.7,2.44,66.7,75.3,3.1,6.0,3.3,2,9,1,0,1,1,2.0
STU023129,20,17.9,79.2,70.0,3.06,63.8,70.4,7.5,9.6,3.9,4,8,10,0,1,1,2.33
STU023130,19,24.3,83.0,83.6,3.37,90.5,69.4,11.2,7.0,4.5,3,8,9,0,1,1,3.08
STU023131,21,14.2,94.1,96.8,2.66,76.0,71.9,3.0,6.8,4.2,1,6,3,0,0,1,2.58
STU023132,18,15.9,78.5,69.3,2.48,88.5,75.3,9.1,5.6,5.1,2,3,6,0,0,1,1.91
STU023133,22,6.9,85.9,97.9,2.8,63.9,65.8,7.9,7.1,2.4,1,7,1,0,1,0,2.37
STU023134,20,12.7,64.8,68.7,3.43,66.3,82.2,1.3,4.9,4.6,1,1,4,1,1,0,2.07
STU023135,19,12.6,87.9,88.7,1.12,90.3,65.5,7.5,7.8,4.1,5,4,4,1,0,1,1.74
STU023136,22,20.0,85.9,74.5,3.34,83.8,73.7,5.2,6.3,6.1,5,10,1,0,0,1,2.81
STU023137,18,14.9,74.3,80.1,3.22,87.0,86.5,12.6,6.8,2.2,3,5,9,0,1,1,2.16
STU023138,15,7.5,69.2,81.0,2.74,51.7,57.8,5.0,7.7,3.8,5,1,5,0,0,1,1.87
STU023139,16,22.3,86.6,65.3,2.98,70.9,89.8,2.2,6.5,4.4,3,4,3,0,0,1,2.48
STU023140,21,19.2,73.1,71.7,2.36,95.4,100.0,11.1,8.1,6.1,3,7,5,0,1,1,2.17
STU023141,15,17.9,86.7,96.2,1.8,51.7,77.4,4.6,7.9,5.4,2,2,8,0,1,1,1.86
STU023142,18,8.2,87.4,87.3,2.63,66.9,68.9,13.0,9.0,2.6,3,7,10,0,1,1,2.05
STU023143,22,19.5,77.4,76.3,2.27,83.4,37.1,3.5,7.2,3.5,2,3,9,1,1,1,1.54
STU023144,20,13.7,79.1,89.0,2.56,94.2,68.6,7.7,6.9,2.9,1,7,5,1,0,1,2.48
STU023145,18,10.5,91.9,74.6,2.92,52.2,82.8,5.2,7.4,5.7,1,3,7,0,0,0,1.74
STU023146,16,17.6,83.4,61.9,2.7,99.0,62.7,8.3,7.4,1.7,5,3,2,0,0,1,2.67
STU023147,17,5.2,85.7,74.0,1.85,47.0,62.3,5.7,6.7,1.2,3,10,6,0,0,1,1.49
STU023148,21,27.6,80.5,88.9,3.27,75.4,81.1,11.4,5.7,1.8,3,9,8,1,1,1,2.76
STU023149,16,10.0,71.3,84.7,3.61,62.8,88.2,9.8,7.7,3.6,1,7,3,0,1,1,2.67
STU023150,17,16.2,89.3,63.1,1.8,40.3,85.8,4.6,5.2,6.3,5,7,9,0,0,1,1.04
STU023151,19,12.2,76.5,100.0,2.32,66.7,68.3,2.8,7.2,3.8,2,9,2,0,1,1,2.15
STU023152,20,18.8,93.8,82.8,1.71,79.4,54.9,5.1,8.2,3.0,1,1,2,0,1,1,1.73
STU023153,22,18.8,91.5,92.1,2.7,88.1,70.6,6.7,7.0,2.8,3,1,1,0,1,1,2.75
STU023154,20,19.3,93.8,96.1,2.6,83.9,90.7,3.2,8.4,4.8,5,8,4,0,1,0,2.61
STU023155,20,17.4,92.2,80.9,3.64,47.9,71.3,5.4,8.9,5.1,3,10,1,0,0,1,2.38
STU023156,19,14.8,80.2,69.3,2.12,64.4,63.7,8.2,6.7,5.2,4,3,2,0,1,1,1.52
STU023157,16,18.7,95.6,68.5,2.89,61.2,61.5,13.1,7.3,3.4,4,8,3,0,1,1,2.14
STU023158,18,5.6,83.0,100.0,2.14,72.4,63.9,9.8,7.4,4.4,4,10,1,0,1,1,2.3
STU023159,19,16.8,79.4,92.1,2.95,82.5,70.5,6.6,7.6,2.8,4,7,7,0,0,1,2.76
STU023160,17,18.4,79.5,100.0,3.27,91.8,76.6,6.2,6.2,3.8,2,10,6,0,1,1,3.01
STU023161,21,25.1,98.1,70.8,1.43,60.8,77.8,9.9,8.2,3.7,4,3,10,1,1,0,1.91
STU023162,15,12.1,90.7,73.5,3.59,83.4,71.9,6.0,5.6,8.4,4,9,1,1,0,1,2.98
STU023163,15,23.8,82.4,68.1,2.64,79.9,79.4,11.5,6.2,1.9,4,9,9,1,0,0,2.47
STU023164,15,6.4,90.3,78.3,2.41,68.0,66.7,10.5,7.8,6.3,3,7,6,0,1,0,2.19
STU023165,19,10.1,85.4,85.3,3.46,60.1,64.6,7.1,6.1,3.7,3,7,9,0,0,1,2.25
STU023166,18,9.4,87.2,74.2,3.09,80.3,76.9,0.0,8.2,5.1,5,9,4,0,0,1,2.97
STU023167,21,12.7,85.7,91.0,3.11,89.9,91.8,7.4,8.6,7.7,4,7,5,0,0,1,3.33
STU023168,15,8.5,86.4,74.8,2.78,57.6,71.0,4.2,7.6,5.7,5,10,7,1,0,1,1.66
STU023169,16,24.0,76.7,97.5,2.74,71.9,91.4,10.7,7.9,6.8,1,10,8,0,0,1,2.36
STU023170,17,14.2,83.2,74.7,2.6,71.7,62.9,13.2,5.2,5.7,2,4,8,0,0,1,1.69
STU023171,21,8.1,78.7,85.3,2.1,44.6,74.2,8.0,7.3,3.1,1,8,6,1,1,1,1.66
STU023172,17,5.6,83.1,85.3,2.93,64.8,70.7,4.4,7.0,3.1,4,9,1,1,1,1,2.49
STU023173,22,25.2,98.6,72.0,2.81,73.4,76.4,6.4,6.3,1.4,1,5,10,1,0,1,2.17
STU023174,19,4.7,68.6,89.9,2.93,76.0,69.2,6.1,7.0,5.7,5,8,6,0,0,1,1.93
STU023175,21,11.5,63.3,73.3,2.94,62.8,68.4,13.3,7.2,2.3,3,5,4,1,1,0,1.98
STU023176,17,16.6,87.9,72.4,1.95,66.4,85.0,10.1,8.3,3.7,4,10,1,0,1,1,2.07
STU023177,17,14.2,66.8,83.0,3.38,66.1,100.0,7.4,6.6,3.4,3,5,3,0,0,1,2.39
STU023178,22,8.1,68.3,74.9,3.54,75.0,76.3,6.4,7.3,6.4,1,10,8,0,1,1,2.18
STU023179,22,14.4,92.9,76.9,3.0,86.0,84.6,5.1,7.3,5.7,4,9,7,0,0,1,2.56
STU023180,15,15.8,95.1,85.8,3.39,80.7,95.4,5.2,7.2,4.1,5,8,1,1,1,1,2.92
STU023181,17,11.1,92.8,87.7,3.23,60.1,68.3,3.0,6.9,1.8,1,1,1,0,1,0,2.35
STU023182,21,5.9,77.0,77.2,1.23,90.4,78.5,4.9,6.5,6.0,1,7,1,0,0,1,1.44
STU023183,20,14.6,80.8,73.7,2.7,54.2,40.9,11.4,7.2,6.0,1,6,1,0,1,1,2.36
STU023184,19,9.1,91.5,62.1,1.99,68.2,77.4,5.6,6.9,7.0,2,1,1,0,0,0,1.61
STU023185,15,4.3,100.0,72.1,3.66,57.1,69.2,6.1,7.4,3.8,5,7,1,0,0,1,2.62
STU023186,21,16.7,82.9,100.0,3.18,75.9,83.3,6.2,7.0,7.0,3,2,6,0,1,1,2.69
STU023187,22,15.5,74.2,98.0,3.68,93.6,84.6,7.0,7.2,5.4,3,3,2,0,0,1,3.05
STU023188,17,8.2,90.4,95.7,3.61,87.2,81.0,3.8,7.8,3.8,1,1,7,0,0,1,2.79
STU023189,15,19.0,78.7,67.5,2.45,80.3,75.9,11.4,6.3,4.4,3,8,3,0,0,1,2.17
STU023190,19,17.7,72.0,80.3,2.41,71.9,100.0,5.3,5.4,4.7,1,6,10,1,0,1,2.12
STU023191,16,10.9,100.0,87.6,3.04,83.8,77.0,8.6,6.1,1.0,2,6,9,0,0,1,2.69
STU023192,15,14.5,81.4,91.8,2.81,65.8,96.4,1.9,5.6,3.1,5,6,1,0,0,1,2.78
STU023193,18,11.9,75.2,80.7,2.82,67.2,80.2,10.0,6.9,2.1,4,3,6,1,1,1,1.94
STU023194,15,13.0,76.3,85.5,3.14,79.9,66.2,15.8,7.2,6.3,5,6,6,1,0,1,2.1
STU023195,17,4.6,92.9,80.4,2.32,58.4,52.3,7.1,6.4,6.0,1,5,5,0,0,1,1.23
STU023196,18,21.6,83.6,76.2,3.07,82.6,87.5,8.9,7.8,1.0,2,6,10,0,0,1,2.59
STU023197,15,19.1,76.9,75.6,2.26,54.9,55.0,6.6,8.1,3.5,4,3,4,0,1,0,1.55
STU023198,19,14.0,79.0,95.8,2.91,66.0,89.4,6.4,6.5,2.6,1,1,4,0,1,1,2.34
STU023199,16,4.1,83.4,66.1,3.03,74.8,54.4,2.8,6.5,6.1,3,10,6,0,1,0,1.51
STU023200,22,14.1,95.1,76.1,2.19,100.0,91.6,7.1,7.4,6.5,1,9,2,1,1,1,2.34
STU023201,21,20.0,74.1,81.3,1.78,91.2,70.0,13.2,6.9,6.2,4,3,9,0,1,1,1.54
STU023202,19,12.3,83.0,81.3,3.17,77.7,66.4,7.9,8.8,4.3,4,8,9,1,1,1,2.29
STU023203,21,8.8,95.2,81.3,2.07,52.8,70.7,12.4,7.7,2.1,3,3,5,1,1,1,1.75
STU023204,21,15.9,96.7,85.7,2.51,79.8,83.9,5.5,5.6,5.1,2,1,1,1,1,1,2.24
STU023205,17,15.2,71.3,81.2,3.13,75.0,61.7,9.5,6.9,3.2,3,3,3,0,1,1,2.15
STU023206,16,11.8,81.9,76.0,2.09,29.0,68.0,2.2,6.9,2.5,4,9,7,0,1,1,1.49
STU023207,19,11.0,79.3,71.0,2.14,72.5,67.3,8.1,8.1,2.9,2,5,2,0,0,1,2.25
STU023208,22,15.7,82.3,73.9,2.4,75.9,100.0,5.7,8.6,3.6,3,4,1,0,0,1,2.32
STU023209,22,11.8,76.7,88.5,2.77,59.8,51.5,4.5,7.5,2.9,3,1,10,0,1,1,1.84
STU023210,20,11.1,77.0,85.1,2.43,88.8,62.9,12.3,6.9,3.8,1,10,4,1,0,1,2.1
STU023211,19,18.4,87.2,91.7,2.75,70.5,61.7,9.1,7.0,4.9,2,3,10,0,1,1,1.93
STU023212,21,8.8,94.3,64.8,3.52,75.4,81.6,8.9,5.4,4.2,3,9,9,0,0,1,2.58
STU023213,18,22.2,85.5,86.5,2.47,73.9,64.6,3.0,5.2,3.4,1,5,6,1,0,1,2.05
STU023214,20,10.1,77.3,72.9,3.65,76.1,47.2,7.7,5.6,5.9,4,3,5,0,1,1,2.25
STU023215,16,4.0,73.3,83.6,3.74,83.6,84.5,4.0,8.4,1.8,4,3,10,0,1,0,2.76
STU023216,21,12.3,92.9,79.8,3.18,74.7,96.5,11.1,6.0,4.2,4,4,5,1,1,1,2.64
STU023217,20,21.6,100.0,70.9,3.66,82.4,38.5,6.6,7.2,2.3,1,5,7,0,1,1,2.39
STU023218,15,17.3,67.5,99.6,1.92,78.9,78.1,5.4,6.7,2.9,1,1,7,1,1,1,1.73
STU023219,19,28.8,71.6,90.8,2.73,78.7,57.2,10.0,6.9,2.5,3,6,4,0,1,1,2.26
STU023220,18,6.6,87.8,100.0,2.53,76.4,57.4,6.4,5.2,1.8,4,3,3,0,1,0,1.9
STU023221,20,26.1,87.0,58.3,3.46,83.1,75.7,8.3,8.5,3.6,4,8,10,0,0,1,2.64
STU023222,20,11.9,78.1,89.3,2.25,64.5,46.6,6.0,7.8,2.1,2,5,8,0,1,1,1.51
STU023223,19,13.1,89.3,84.0,1.2,55.5,63.8,8.6,7.1,3.1,5,7,4,1,1,1,1.67
STU023224,20,10.3,94.6,71.3,3.27,71.8,49.1,10.4,6.6,3.7,2,3,5,0,1,1,2.07
STU023225,15,9.3,96.0,84.2,2.45,79.7,60.7,7.9,7.1,2.5,2,3,2,0,0,1,2.35
STU023226,18,20.6,100.0,77.5,2.39,83.0,76.3,11.5,7.1,5.0,5,1,1,1,0,1,2.47
STU023227,17,15.5,81.1,84.0,2.35,69.2,72.7,7.6,7.1,2.8,4,7,3,0,1,1,2.31
STU023228,22,16.1,83.7,80.2,3.07,80.8,62.1,10.5,7.5,4.2,3,4,8,0,1,1,2.54
STU023229,15,14.6,88.5,86.0,1.85,43.7,69.3,3.7,8.0,2.2,3,4,5,0,1,1,1.49
STU023230,18,14.4,94.4,77.6,3.13,85.0,64.4,8.9,6.1,7.8,2,7,3,1,1,1,2.51
STU023231,15,10.7,68.6,79.3,2.75,76.3,93.3,9.5,7.5,5.7,3,10,7,0,1,0,1.98
STU023232,21,14.7,96.0,80.2,2.74,76.4,90.9,6.6,6.3,5.3,5,7,8,1,1,1,2.57
STU023233,19,18.7,71.1,94.8,2.96,39.5,48.0,8.4,7.2,4.0,5,6,5,1,1,1,2.16
STU023234,22,21.9,57.3,100.0,2.32,45.4,79.4,9.1,6.7,4.2,5,7,4,0,1,1,1.95
STU023235,22,9.0,83.4,70.7,2.25,79.6,53.8,8.8,5.9,5.2,5,10,3,0,1,1,2.23
STU023236,17,2.0,79.3,90.9,2.62,66.4,76.8,9.7,6.9,3.7,4,9,6,1,0,1,1.8
STU023237,22,20.2,75.6,72.5,3.3,59.8,100.0,5.7,6.9,2.9,2,4,6,1,1,1,2.77
STU023238,16,11.7,74.4,80.4,2.24,67.6,45.9,10.8,7.8,5.2,5,5,5,0,1,1,1.67
STU023239,21,12.9,89.7,75.2,3.09,86.0,81.0,5.3,6.8,2.7,1,1,7,1,1,1,2.32
STU023240,22,4.9,75.0,100.0,2.89,61.2,75.2,8.7,6.4,5.6,2,5,7,0,0,1,1.51
STU023241,22,24.1,74.4,82.3,2.72,79.3,74.0,6.7,8.5,5.4,1,7,4,0,1,1,2.23
STU023242,18,8.6,79.3,72.4,3.25,100.0,67.4,6.8,8.1,3.1,1,5,6,0,0,1,2.22
STU023243,19,15.2,69.9,100.0,2.27,48.5,69.5,15.2,6.2,1.0,4,9,6,0,0,1,1.63
STU023244,19,16.8,93.8,100.0,3.14,46.8,83.9,9.9,8.3,4.3,3,6,1,1,0,1,2.5
STU023245,16,23.4,98.0,97.4,2.49,78.3,64.2,10.9,7.5,2.7,4,5,4,1,1,0,2.72
STU023246,17,9.2,94.2,79.6,2.61,88.8,59.1,2.8,6.7,1.9,5,10,9,1,0,1,2.46
STU023247,19,3.6,82.0,73.4,1.94,59.3,72.4,11.3,6.5,3.1,4,9,1,0,0,1,1.55
STU023248,16,2.0,84.5,80.3,3.11,77.6,90.8,9.0,8.0,6.4,4,10,5,0,0,1,2.72
STU023249,19,23.6,82.1,96.1,3.15,71.8,63.9,8.1,7.7,5.1,5,8,6,0,1,0,2.77
STU023250,16,10.4,85.3,79.2,2.99,70.1,54.5,3.5,6.6,4.9,5,3,8,0,1,1,1.84
STU023251,15,15.2,96.0,77.4,2.57,74.3,92.0,5.8,7.6,4.4,5,4,10,0,0,1,2.19
STU023252,20,14.1,92.8,64.2,3.21,85.2,63.8,3.3,5.7,6.5,2,10,1,0,1,0,2.61
STU023253,15,14.6,97.0,73.5,2.72,80.0,56.5,6.4,5.4,1.0,1,1,1,0,1,1,2.35
STU023254,18,12.5,76.6,67.7,2.17,73.3,53.0,13.9,7.2,4.3,2,4,10,0,0,1,1.32
STU023255,22,12.7,84.4,79.9,2.57,70.8,53.8,7.0,7.4,2.5,1,3,1,0,0,1,1.83
STU023256,17,18.3,74.4,78.2,2.86,66.5,87.6,9.0,5.1,2.2,1,8,8,0,1,1,2.12
STU023257,17,12.1,77.0,83.9,3.22,83.7,58.4,9.8,6.3,4.4,5,8,10,1,0,1,2.44
STU023258,20,8.2,88.8,92.1,2.5,84.0,81.8,3.5,6.9,3.2,4,1,4,0,1,1,2.78
STU023259,21,16.6,87.9,84.7,2.78,74.0,85.5,4.2,5.9,3.1,4,2,3,0,1,1,2.36
STU023260,18,15.5,80.7,71.2,2.7,58.9,81.8,7.5,8.1,3.1,2,8,5,0,1,1,2.18
STU023261,15,12.2,97.3,66.9,3.01,83.9,71.9,6.2,8.8,3.6,4,9,4,0,0,1,2.65
STU023262,17,20.1,80.1,87.5,2.29,59.4,63.1,5.5,7.4,1.4,2,6,5,1,0,1,1.87
STU023263,20,11.8,91.7,62.4,3.3,89.6,69.6,2.4,7.6,1.7,5,2,4,1,0,1,2.61
STU023264,17,14.7,88.0,79.6,2.97,63.4,59.0,2.0,9.5,4.0,5,9,10,0,1,1,2.45
STU023265,22,8.0,83.9,80.2,3.09,58.4,70.1,7.1,8.2,1.5,3,10,3,0,1,1,2.52
STU023266,16,20.5,75.8,100.0,1.97,75.5,37.9,6.9,7.1,3.3,5,4,2,0,0,1,1.91
STU023267,18,17.5,85.3,76.2,3.26,58.7,46.0,8.0,6.9,3.3,2,1,8,0,1,0,2.02
STU023268,22,12.2,87.3,83.7,2.11,69.6,82.0,6.0,6.5,4.1,3,7,5,1,1,1,2.18
STU023269,22,2.0,92.3,68.8,2.68,77.9,77.5,9.1,7.4,3.0,5,9,9,0,0,1,2.08
STU023270,18,12.1,78.2,73.7,2.55,63.9,84.1,8.3,7.5,3.1,2,9,1,0,0,1,1.8
STU023271,17,14.9,89.5,93.5,2.66,91.4,65.2,0.2,4.5,5.0,3,7,1,0,1,1,2.83
STU023272,21,12.3,84.9,85.3,2.92,64.4,76.4,11.9,8.4,5.0,5,2,8,0,1,1,2.03
STU023273,16,20.7,73.5,89.3,3.07,51.2,66.8,9.6,5.5,5.3,3,7,9,0,1,1,1.92
STU023274,21,20.8,97.7,78.5,3.45,75.9,100.0,11.7,7.1,1.1,2,1,4,1,0,1,2.75
STU023275,16,13.5,100.0,70.0,2.89,83.9,67.3,5.2,7.7,2.0,5,4,7,0,0,1,3.08
STU023276,21,2.0,87.2,69.4,2.64,76.1,69.9,14.2,6.5,7.5,3,5,5,0,1,1,1.85
STU023277,20,16.9,65.4,94.6,2.6,94.9,53.2,8.1,7.5,3.6,4,10,6,0,0,1,2.28
STU023278,18,12.6,75.9,78.0,2.62,44.5,79.2,7.5,5.6,4.3,1,2,2,1,1,1,1.9
STU023279,17,6.7,94.7,89.5,3.53,82.3,75.3,5.7,9.1,5.9,5,10,3,0,1,1,3.05
STU023280,20,12.5,100.0,46.5,1.89,88.6,78.4,9.8,7.1,7.2,1,1,1,0,0,1,1.54
STU023281,18,8.1,79.4,88.4,3.08,61.1,76.1,7.4,6.3,3.2,2,1,5,1,0,1,1.99
STU023282,16,8.6,78.5,85.5,2.28,53.3,64.1,4.7,6.1,3.8,2,2,6,0,1,1,1.47
STU023283,18,8.3,88.2,88.9,3.09,55.3,58.0,6.3,7.7,2.7,1,6,5,0,1,1,2.21
STU023284,22,16.3,77.4,85.0,2.31,65.1,70.2,9.6,6.7,2.7,5,5,2,0,1,1,2.2
STU023285,17,2.0,95.5,84.4,2.79,82.2,67.6,12.4,7.6,6.7,5,8,6,1,1,1,2.34
STU023286,17,7.7,72.6,82.0,2.65,75.7,84.0,8.2,8.1,4.1,2,9,8,0,0,1,2.09
STU023287,18,22.6,75.7,96.3,2.96,85.2,77.8,7.2,8.1,5.2,3,10,3,0,0,1,2.37
STU023288,21,11.8,84.1,71.7,3.43,69.3,68.4,4.0,7.0,2.5,1,10,2,1,0,1,2.38
STU023289,15,23.7,96.8,74.4,2.64,48.1,74.1,10.8,6.2,5.0,1,5,8,1,1,1,2.26
STU023290,19,8.2,88.3,89.1,2.55,72.9,76.4,12.2,8.1,2.5,2,7,8,1,1,0,1.97
STU023291,15,17.8,83.8,78.2,1.64,83.7,56.4,9.1,7.0,4.8,1,1,3,0,1,1,1.8
STU023292,20,12.2,87.6,62.6,2.89,62.9,60.3,9.1,7.8,5.8,2,2,7,0,0,1,1.92
STU023293,18,9.0,81.6,72.8,3.75,82.7,77.8,3.9,9.3,5.7,1,8,8,0,0,1,2.4
STU023294,16,2.9,100.0,100.0,4.0,70.2,85.1,2.0,5.9,2.4,2,4,1,0,1,1,3.51
STU023295,15,14.0,85.9,66.9,2.25,66.8,75.0,7.6,6.4,2.8,2,10,7,0,1,0,1.54
STU023296,22,16.0,80.7,100.0,2.42,82.2,53.2,5.6,5.5,2.6,1,5,10,0,0,1,1.92
STU023297,21,30.0,77.8,79.6,2.42,58.6,96.0,9.4,9.3,4.2,1,1,9,0,1,1,1.93
STU023298,19,11.2,71.1,82.3,3.34,68.3,67.0,3.1,7.9,3.1,2,9,7,0,1,1,2.34
STU023299,18,16.2,82.0,79.0,2.03,85.5,76.4,3.7,5.9,3.2,1,10,8,0,1,1,1.94
STU023300,18,17.1,74.5,71.8,2.66,62.5,73.8,2.7,5.7,4.1,1,8,10,0,1,1,1.42
STU023301,21,12.2,82.5,88.3,2.43,61.4,61.0,5.0,6.8,3.8,5,6,4,0,1,1,1.86
STU023302,16,11.7,95.1,90.8,2.5,72.8,87.2,8.3,7.7,2.0,4,8,6,0,1,1,2.41
STU023303,16,2.5,76.5,70.8,2.05,80.2,65.2,5.7,7.3,4.6,3,3,1,0,0,1,1.58
STU023304,18,19.7,80.7,69.7,2.39,60.2,34.7,9.6,7.9,4.9,5,10,1,0,1,1,1.85
STU023305,19,8.6,73.4,86.0,3.32,85.0,40.6,6.8,8.3,2.8,2,1,2,0,1,1,2.61
STU023306,15,14.1,89.1,71.4,3.03,72.4,81.5,3.0,5.4,3.4,4,4,4,1,1,1,2.52
STU023307,18,11.6,86.3,100.0,2.53,61.2,71.2,4.1,6.4,2.0,3,9,5,0,1,1,2.41
STU023308,19,8.2,95.5,89.9,2.71,82.8,70.0,15.0,7.3,2.5,4,10,7,1,1,0,2.37
STU023309,17,26.7,79.9,99.5,1.56,80.6,83.5,6.9,4.6,4.0,4,3,9,1,0,1,2.23
STU023310,16,11.2,88.9,95.8,2.92,79.6,66.8,8.3,7.0,3.6,4,1,2,0,1,1,2.25
STU023311,16,18.0,64.8,74.7,2.87,77.4,48.8,11.1,7.0,2.0,2,9,1,0,0,1,2.01
STU023312,22,25.8,80.0,73.1,2.8,77.9,61.1,7.1,7.4,4.3,2,9,3,0,0,1,2.15
STU023313,16,11.9,81.6,79.9,2.09,66.8,65.4,6.4,7.8,5.8,1,10,3,0,0,1,1.99
STU023314,18,10.1,76.8,84.7,3.45,97.0,59.0,9.9,6.7,6.8,5,6,5,1,1,1,3.0
STU023315,15,22.9,83.4,90.5,2.39,47.8,76.2,5.4,6.7,2.4,1,2,5,1,1,1,1.68
STU023316,20,2.0,72.2,100.0,2.61,60.6,75.1,11.7,6.4,3.0,1,5,4,0,0,1,1.88
STU023317,22,10.3,68.6,71.6,2.28,71.3,64.3,7.0,7.8,2.0,4,10,10,0,1,1,1.81
STU023318,18,18.0,93.5,88.4,2.81,100.0,86.4,7.6,5.3,4.9,2,2,10,0,1,1,2.78
STU023319,16,18.0,83.1,81.9,3.31,37.6,56.9,6.3,7.0,5.6,5,3,6,0,1,1,1.91
STU023320,20,24.3,82.1,80.9,2.79,75.4,59.0,7.3,5.5,6.2,2,10,1,0,1,1,2.82
STU023321,19,13.7,93.0,84.7,1.82,93.8,59.6,8.6,6.0,5.8,3,7,8,1,0,1,2.22
STU023322,21,18.9,86.5,91.1,2.73,83.8,58.1,10.2,6.6,2.3,3,4,4,0,1,1,2.56
STU023323,19,5.2,80.0,73.5,3.26,88.5,86.2,9.5,7.3,5.5,3,4,6,1,1,1,2.4
STU023324,18,23.1,97.0,68.8,2.49,79.2,74.2,2.7,5.6,4.4,5,1,10,1,0,1,2.02
STU023325,22,18.3,90.9,100.0,3.05,77.3,75.5,6.0,5.9,3.7,5,7,7,0,0,1,2.52
STU023326,22,4.9,90.7,89.7,3.54,54.1,55.5,5.6,7.5,1.0,1,10,10,1,0,1,2.57
STU023327,17,28.7,84.8,89.1,2.64,79.5,74.2,10.7,7.4,4.0,5,2,6,0,1,1,2.36
STU023328,17,10.7,89.2,89.9,3.03,81.2,91.5,6.8,5.8,5.9,5,4,6,0,1,1,2.6
STU023329,20,6.4,86.6,59.7,2.3,61.2,49.0,5.0,8.8,2.5,5,5,2,1,1,1,1.61
STU023330,18,15.8,97.3,61.6,2.31,74.0,77.9,11.0,6.1,6.3,5,4,4,1,0,1,2.15
STU023331,18,6.8,87.0,73.5,2.9,98.0,75.3,6.4,5.9,1.0,4,4,2,1,1,1,2.7
STU023332,19,21.2,81.1,86.9,3.03,86.4,79.9,8.8,6.4,5.3,3,9,3,1,1,1,2.5
STU023333,16,12.4,100.0,78.2,2.93,63.8,23.1,7.2,6.7,2.2,2,4,1,1,1,1,2.23
STU023334,21,16.2,85.4,82.5,2.72,77.9,77.0,9.4,6.8,3.6,1,5,7,1,1,1,2.26
STU023335,17,2.2,94.4,89.0,3.11,69.7,92.2,4.2,7.0,3.8,2,8,4,0,0,1,2.68
STU023336,19,12.5,68.0,91.2,2.53,56.3,100.0,12.5,6.9,6.9,5,1,3,0,1,1,1.83
STU023337,17,12.2,86.3,86.0,3.01,78.4,94.7,8.6,7.4,4.8,4,2,4,0,1,1,2.4
STU023338,15,26.1,97.7,100.0,2.4,85.3,73.9,9.0,8.4,2.6,1,4,4,0,0,1,2.95
STU023339,17,18.5,70.6,79.0,2.81,75.6,62.9,1.8,6.4,1.6,4,2,9,0,0,1,2.04
STU023340,22,11.6,100.0,72.0,2.58,61.9,83.0,11.7,6.5,6.3,1,10,9,0,1,1,2.49
STU023341,22,9.8,90.7,80.2,3.17,100.0,56.0,3.9,7.2,6.2,4,2,2,1,0,1,2.44
STU023342,18,17.1,66.9,100.0,3.54,67.0,73.4,1.4,7.5,2.5,5,5,7,0,0,1,2.79
STU023343,20,10.4,77.4,94.0,2.81,98.4,57.2,3.7,6.8,4.7,5,5,2,1,1,1,2.9
STU023344,19,14.8,70.7,76.2,2.38,66.8,78.2,9.1,7.4,4.9,1,9,4,0,0,1,1.38
STU023345,15,18.3,93.2,78.4,2.18,76.6,54.8,8.8,6.3,4.1,4,10,8,0,1,1,2.13
STU023346,21,10.0,89.5,81.8,3.21,71.5,71.2,7.7,7.7,2.6,5,5,3,0,0,1,2.47
STU023347,15,15.5,88.3,84.6,2.63,92.3,68.7,4.4,7.9,1.0,3,10,8,0,0,1,2.49
STU023348,17,7.7,93.7,66.9,3.06,72.8,84.2,6.6,7.5,5.6,4,8,2,0,0,1,2.29
STU023349,20,9.4,85.7,95.2,2.65,67.2,78.8,7.8,8.0,3.7,5,6,4,1,0,1,2.34
STU023350,17,11.3,87.7,77.2,3.34,54.3,41.9,3.0,7.0,3.9,4,9,9,0,0,1,2.26
